诊断方法:ID,:LABEL,name
20338,诊断方法,近红外线乳腺扫描检查
20339,诊断方法,血清精氨酸酶
20340,诊断方法,胃肠道疾病的超声检查
20341,诊断方法,唾液皮质醇
20342,诊断方法,甲状腺显像
20343,诊断方法,粘稠度
20344,诊断方法,淋巴细胞脉络丛脑膜炎补体结合试验
20345,诊断方法,抗中性粒细胞胞浆
20346,诊断方法,卵巢肿瘤标记
20347,诊断方法,血管性假血友病因子
20348,诊断方法,胎盘成熟度
20349,诊断方法,屏息试验
20350,诊断方法,毛细血管抵抗力试验
20351,诊断方法,"血清白蛋白（ALB,A）"
20352,诊断方法,十二指肠引流显微镜检查
20353,诊断方法,过氯酸盐释放试验
20354,诊断方法,抗流行性出血热IgM抗体
20355,诊断方法,弓弦试验
20356,诊断方法,乳酸脱氢酶同工酶
20357,诊断方法,肺总量（TLC）
20358,诊断方法,虫卵计数法
20359,诊断方法,血浆D-二聚体测定
20360,诊断方法,新生儿红细胞计数
20361,诊断方法,胃充盈及排空功能检查
20362,诊断方法,动静脉瘘定位试验
20363,诊断方法,抗链球菌激酶试验
20364,诊断方法,泪器检查
20365,诊断方法,糖基抗原CA199
20366,诊断方法,纤溶酶
20367,诊断方法,抗甲状腺过氧化物酶抗体（ATPO）
20368,诊断方法,红细胞电泳时间测定
20369,诊断方法,血清补体C5含量
20370,诊断方法,斯叩达鼓音
20371,诊断方法,动态视野检查
20372,诊断方法,输卵管通液检查
20373,诊断方法,血浆因子XIII缺乏筛选试验
20374,诊断方法,自然杀伤细胞活性
20375,诊断方法,身体器官功能与营养
20376,诊断方法,腾喜龙试验
20377,诊断方法,幽门螺旋杆菌血清学测试
20378,诊断方法,X染色质
20379,诊断方法,科德曼征
20380,诊断方法,尿丙氨酸
20381,诊断方法,半月板损伤的体征
20382,诊断方法,粪便性状
20383,诊断方法,尿液浓缩稀释试验
20384,诊断方法,口服葡萄糖耐量试验
20385,诊断方法,直接胆红素与总胆红素比值
20386,诊断方法,碱性点彩红细胞计数
20387,诊断方法,乳房手术活检
20388,诊断方法,血清β2微球蛋白（β2-MG）
20389,诊断方法,精氨酸
20390,诊断方法,多导睡眠监测（PSG）
20391,诊断方法,乳房检查
20392,诊断方法,光敏感试验
20393,诊断方法,α-D-半乳糖-1-磷酸转尿苷酰酶
20394,诊断方法,复合感觉检查
20395,诊断方法,乙型肝炎核心抗体免疫球蛋白G
20396,诊断方法,血清转铁蛋白
20397,诊断方法,抗乙酰胆碱受体抗体
20398,诊断方法,滑膜液肉眼检查
20399,诊断方法,抽屉试验
20400,诊断方法,血浆凝血因子XI活性测定
20401,诊断方法,红细胞烯醇化酶
20402,诊断方法,霍夫曼征
20403,诊断方法,血尿素氮(BUN)
20404,诊断方法,中性粒细胞杀菌试验
20405,诊断方法,粪便结缔组织与弹力纤维
20406,诊断方法,尿道冲洗试验
20407,诊断方法,胰高糖素激发试验
20408,诊断方法,血清类固醇结合β-球蛋白
20409,诊断方法,糖链抗原72-4
20410,诊断方法,肾脏超音波
20411,诊断方法,伦德试验
20412,诊断方法,粪瘘检测
20413,诊断方法,肾血流图
20414,诊断方法,全血硒
20415,诊断方法,道班征
20416,诊断方法,肾上腺皮质显像
20417,诊断方法,精氨酸兴奋GH试验
20418,诊断方法,尿苯丙酮酸（PA）
20419,诊断方法,抱膝试验
20420,诊断方法,角膜病灶刮片
20421,诊断方法,鼻中隔
20422,诊断方法,Bryan试验
20423,诊断方法,副流感病毒抗体
20424,诊断方法,尿TH蛋白
20425,诊断方法,血清补体C3裂解物测定（C3SP）
20426,诊断方法,胆道造影
20427,诊断方法,抗丙型肝炎病毒IgA抗体
20428,诊断方法,人类免疫缺陷病毒抗体
20429,诊断方法,"伤寒、副伤寒血清凝集试验（肥达氏试验,肥达反应,Widal）"
20430,诊断方法,夫欧契试验
20431,诊断方法,不稳定血红蛋白
20432,诊断方法,T细胞转化试验
20433,诊断方法,B淋巴细胞表面标志
20434,诊断方法,儿童骨科检查
20435,诊断方法,血浆组织纤溶酶原活化物活性检测
20436,诊断方法,葡萄糖抑制生长激素试验
20437,诊断方法,踝关节背伸试验
20438,诊断方法,集光检查法
20439,诊断方法,碱性胚胎蛋白
20440,诊断方法,脑脊液细胞计数（CST）
20441,诊断方法,血浆组织纤溶酶原活化物抑制物抗原检测
20442,诊断方法,肾静态显像
20443,诊断方法,纯音听力计检查法
20444,诊断方法,肝脏超声检查
20445,诊断方法,脑诱发电位
20446,诊断方法,优球蛋白溶解时间
20447,诊断方法,脑膜刺激征
20448,诊断方法,粪便酸碱度（粪便pH）
20449,诊断方法,麻风病的皮内试验
20450,诊断方法,胸围、吸气胸围
20451,诊断方法,抗艾滋病(AIDS)抗体
20452,诊断方法,99Tcm-DTPA肺上皮细胞通透性测定
20453,诊断方法,下消化道摄影检查
20454,诊断方法,靶形红细胞
20455,诊断方法,血清免疫球蛋白测定
20456,诊断方法,肩外展摆动试验
20457,诊断方法,单纯疱疹病毒（HSV）
20458,诊断方法,皮肤真菌镜检
20459,诊断方法,游离三碘甲状腺原氨酸指数
20460,诊断方法,血清白细胞介素8
20461,诊断方法,粪便磷酸盐
20462,诊断方法,凝固酶试验
20463,诊断方法,颅脑超声检查
20464,诊断方法,碱性磷酸酶染色
20465,诊断方法,抗核抗体（ANA）
20466,诊断方法,脑脊液生长素
20467,诊断方法,还原型血红蛋白溶解度测定
20468,诊断方法,脑脊液肌酸激酶
20469,诊断方法,尿戊糖
20470,诊断方法,皮肤划痕试验
20471,诊断方法,腹部静脉检查
20472,诊断方法,红细胞碱粒凝聚试验
20473,诊断方法,鼻前庭
20474,诊断方法,局部淋巴显象
20475,诊断方法,交通静脉瓣膜功能试验
20476,诊断方法,抗风疹病毒抗体(RuV)
20477,诊断方法,抗Sm抗体
20478,诊断方法,"餐后2小时血葡萄糖（2HPG,PBG）"
20479,诊断方法,婴幼儿肌肉骨骼系统检查
20480,诊断方法,食管钡餐透视
20481,诊断方法,肾脏CT检查
20482,诊断方法,脉搏
20483,诊断方法,红细胞电泳时间
20484,诊断方法,腹水检查
20485,诊断方法,尿人绒毛膜促性腺激素（HCG）
20486,诊断方法,尿浓缩试验
20487,诊断方法,疥螨检查
20488,诊断方法,前置镜
20489,诊断方法,痰液细菌涂片检查
20490,诊断方法,细菌鉴定的酶类试验
20491,诊断方法,血清结合珠蛋白
20492,诊断方法,三角试验
20493,诊断方法,尿溶菌酶
20494,诊断方法,β-内酰胺酶
20495,诊断方法,梅毒USR试验
20496,诊断方法,脑脊液亮氨酸-脑啡肽
20497,诊断方法,网球肘试验
20498,诊断方法,舌咽神经检查
20499,诊断方法,"非结合胆红素(SIB,IBIL）"
20500,诊断方法,泪液乳酸脱氢酶
20501,诊断方法,周围血中异型细胞检验
20502,诊断方法,甲状腺素结合球蛋白
20503,诊断方法,铁染色
20504,诊断方法,妊娠相关血浆蛋白A
20505,诊断方法,匿血试验
20506,诊断方法,骨显像
20507,诊断方法,痰液中细胞分类
20508,诊断方法,视网膜检影法
20509,诊断方法,自我血糖监测
20510,诊断方法,乳腺远红外检查
20511,诊断方法,缗钱状红细胞
20512,诊断方法,精液黏稠度
20513,诊断方法,椭圆形红细胞
20514,诊断方法,尿胆红素（BIL）
20515,诊断方法,尿液亮氨酸氨基转肽酶（ULAP）
20516,诊断方法,血清游离甘油
20517,诊断方法,尿孕酮
20518,诊断方法,骨髓象分析
20519,诊断方法,血清胆碱酯酶（CHE）
20520,诊断方法,抗血小板膜糖蛋白自身抗体测定
20521,诊断方法,胸壁检查
20522,诊断方法,类风湿相关核抗原(RANA)抗体
20523,诊断方法,阴道瘘膀胱镜检查
20524,诊断方法,脊髓灰质炎病毒抗体
20525,诊断方法,生育镜
20526,诊断方法,最大呼气流量-容积曲线（MEFV）
20527,诊断方法,植物血凝素试验
20528,诊断方法,异位胃粘膜显像
20529,诊断方法,尿免疫球蛋白（Ig）
20530,诊断方法,尿β半乳糖苷酶
20531,诊断方法,"结核菌素试验（OT,PPD）"
20532,诊断方法,角膜内皮细胞计数仪
20533,诊断方法,冷热试验
20534,诊断方法,血清不饱和铁结合力
20535,诊断方法,红细胞磷酸甘油酸激酶
20536,诊断方法,性激素六项检查
20537,诊断方法,乙状结肠镜检查
20538,诊断方法,组织多肽抗原（TPA）
20539,诊断方法,白细胞介素1（IL-1）
20540,诊断方法,骨关节及软组织CT检查
20541,诊断方法,McNealy-McCallister试验
20542,诊断方法,电子阴道镜
20543,诊断方法,小儿角膜检查法
20544,诊断方法,抗淋巴细胞抗体
20545,诊断方法,乳腺导管造影
20546,诊断方法,肩胛骨检查
20547,诊断方法,盆腔充气造影
20548,诊断方法,咬合关系检查
20549,诊断方法,胃泡鼓音区
20550,诊断方法,骨髓红细胞系统
20551,诊断方法,前列腺肿瘤标记（PSA）
20552,诊断方法,面神经的运动检查
20553,诊断方法,胸腔积液临床化学检查
20554,诊断方法,两点辨别感觉
20555,诊断方法,肝胆显像
20556,诊断方法,子宫位置
20557,诊断方法,红斑量测定
20558,诊断方法,抗ENA抗体
20559,诊断方法,肌电图
20560,诊断方法,听力检查
20561,诊断方法,补体结合试验
20562,诊断方法,阿米巴原虫抗体
20563,诊断方法,脑脊液色氨酸试验
20564,诊断方法,甲状腺放射性核素显影检查
20565,诊断方法,血清免疫球蛋白M（IgM）
20566,诊断方法,β-胡萝卜素
20567,诊断方法,前臂伸肌紧张试验
20568,诊断方法,α-巯基乙醇试验
20569,诊断方法,胸膝卧位检查
20570,诊断方法,血清免疫球蛋白D（IgD）
20571,诊断方法,表试验
20572,诊断方法,血清碱性磷酸酶同工酶
20573,诊断方法,单克隆丙种球蛋白
20574,诊断方法,中性分叶核粒细胞
20575,诊断方法,人绒毛膜促性腺激素（HCG）
20576,诊断方法,精液气味
20577,诊断方法,乳腺肿瘤标记（CA 15-3）
20578,诊断方法,脂肪酶
20579,诊断方法,肛门拭子检查法
20580,诊断方法,侧卧位肺灌注显像
20581,诊断方法,丝氨酸
20582,诊断方法,埃可病毒抗体
20583,诊断方法,抗胃壁细胞抗体
20584,诊断方法,二氧化碳结合力
20585,诊断方法,身高预测
20586,诊断方法,4-羟基-3-甲氧基扁桃酸
20587,诊断方法,血尿素
20588,诊断方法,血吸虫环卵沉淀试验
20589,诊断方法,聚合酶链反应技术
20590,诊断方法,尿钾
20591,诊断方法,血清补体C7含量
20592,诊断方法,酸碱度(pH)值测定
20593,诊断方法,甲状腺激素抑制试验
20594,诊断方法,血清单胺氧化酶（MAO）
20595,诊断方法,胎心胎动
20596,诊断方法,精子活动力
20597,诊断方法,血流变学检查
20598,诊断方法,尿锌（Zn）
20599,诊断方法,神经系统免疫学检验
20600,诊断方法,抗乙酰胆碱受体抗体（AchR-Ab）
20601,诊断方法,直肠指检
20602,诊断方法,静脉胆囊、胆道造影
20603,诊断方法,酶类肿瘤标志物检测
20604,诊断方法,伸肘试验
20605,诊断方法,胃钡餐造影
20606,诊断方法,肝质地
20607,诊断方法,骨髓单核细胞系统
20608,诊断方法,尿免疫球蛋白
20609,诊断方法,库姆斯氏试验
20610,诊断方法,血凝试验
20611,诊断方法,妊高征预测方法
20612,诊断方法,肿瘤筛查
20613,诊断方法,心钠素
20614,诊断方法,经皮经肝胆道引流术
20615,诊断方法,血常规
20616,诊断方法,色觉
20617,诊断方法,眼位检查法
20618,诊断方法,铜蓝蛋白
20619,诊断方法,脑脊液强啡肽
20620,诊断方法,纤维肠镜
20621,诊断方法,屈腕试验
20622,诊断方法,荚膜肿胀试验
20623,诊断方法,抗巨细胞病毒IgM抗体
20624,诊断方法,叶酸
20625,诊断方法,精液细胞
20626,诊断方法,平均红细胞血红蛋白含量（MCH）
20627,诊断方法,剖腹探查
20628,诊断方法,循环免疫复合物（CIC)
20629,诊断方法,"血清球蛋白(G,GL0)"
20630,诊断方法,凝血酶原时间（PT）
20631,诊断方法,雄烯二酮（A）
20632,诊断方法,下颌运动检查
20633,诊断方法,尿沉渣管型检查
20634,诊断方法,肾癌检查
20635,诊断方法,蛋白结合碘（PBI）
20636,诊断方法,血清冷凝集素试验
20637,诊断方法,白细胞移动抑制试验
20638,诊断方法,羊水生化检查
20639,诊断方法,变性球蛋白(Heinz)小体染色试验
20640,诊断方法,脑脊液蛋白电泳
20641,诊断方法,补呼气量
20642,诊断方法,血清白细胞介素6
20643,诊断方法,肥达氏反应
20644,诊断方法,妇科疾病的病毒检查
20645,诊断方法,台阶试验
20646,诊断方法,血清铅（Pb）
20647,诊断方法,四步触诊法
20648,诊断方法,组织因子途径抑制物
20649,诊断方法,脑脊液胶体金试验
20650,诊断方法,眼底镜检查法
20651,诊断方法,宫颈粘液检查
20652,诊断方法,"尿中白细胞（WBC,LEU）"
20653,诊断方法,葡萄糖6-磷酸脱氢酶荧光斑点试验
20654,诊断方法,腹腔脏器的叩诊
20655,诊断方法,血清皮质醇结合球蛋白
20656,诊断方法,谷氨酸脱羧酶抗体（GADA）
20657,诊断方法,全血镍（Ni）
20658,诊断方法,抗盐水可提取性核抗原（ENA）抗体
20659,诊断方法,全血砷（As）
20660,诊断方法,胃蛋白酶
20661,诊断方法,血清磷脂酶A2
20662,诊断方法,粪钙
20663,诊断方法,包虫病补体结合试验
20664,诊断方法,血液电解质检查
20665,诊断方法,马氏杆
20666,诊断方法,肾血流量
20667,诊断方法,血小板黏附功能试验
20668,诊断方法,颈部活动度检查
20669,诊断方法,放射免疫分析
20670,诊断方法,补体C3测定
20671,诊断方法,踝反射
20672,诊断方法,羊膜穿刺术
20673,诊断方法,血清醛缩酶(ALD)
20674,诊断方法,维生素A结合蛋白（RBP）
20675,诊断方法,血小板寿命
20676,诊断方法,抗肾上腺皮质抗体
20677,诊断方法,β-胡萝卜素（β-Car）
20678,诊断方法,尿镍（Ni）
20679,诊断方法,面神经的味觉检查
20680,诊断方法,巩膜检查法
20681,诊断方法,C肽（C-PR）
20682,诊断方法,全身状态检查
20683,诊断方法,地塞米松抑制试验
20684,诊断方法,尿液运铁蛋白
20685,诊断方法,前列腺液卵磷脂小体
20686,诊断方法,癌抗原19-9（CA19-9）
20687,诊断方法,多普勒超声心动图
20688,诊断方法,肩关节脱位的恐惧试验
20689,诊断方法,静态视野检查
20690,诊断方法,多导睡眠图检查
20691,诊断方法,狼疮性抗凝因子
20692,诊断方法,毛细血管脆性试验
20693,诊断方法,血浆凝血酶检测
20694,诊断方法,肢体血流图
20695,诊断方法,血清胆固醇
20696,诊断方法,丙型肝炎病毒抗体免疫球蛋白G
20697,诊断方法,尿微量转铁蛋白
20698,诊断方法,眼睑肌力测量计
20699,诊断方法,免疫抑制酸性蛋白
20700,诊断方法,子宫颈锥形切除术
20701,诊断方法,血清锰（Mn）
20702,诊断方法,棘层细胞松解征检查
20703,诊断方法,积液癌胚抗原
20704,诊断方法,饮水通气法
20705,诊断方法,梅毒确诊试验
20706,诊断方法,尿环磷酸腺苷
20707,诊断方法,Tinel征
20708,诊断方法,尿三杯试验
20709,诊断方法,排粪造影检查
20710,诊断方法,FBC玫瑰花试验
20711,诊断方法,内镜下胆道减压
20712,诊断方法,麦克马瑞试验
20713,诊断方法,总三碘甲状腺原氨酸(TT3)
20714,诊断方法,中指试验
20715,诊断方法,脑脊液特异性梅毒螺旋体抗体
20716,诊断方法,血清肌红蛋白
20717,诊断方法,乙型脑炎病毒抗体
20718,诊断方法,絮状沉淀试验
20719,诊断方法,撞击试验
20720,诊断方法,5-羟色胺
20721,诊断方法,交锁征
20722,诊断方法,尿C肽
20723,诊断方法,李文生试验
20724,诊断方法,精液肉毒碱
20725,诊断方法,室壁运动电影显示
20726,诊断方法,动眼神经检查
20727,诊断方法,普拉特试验
20728,诊断方法,合掌分掌试验
20729,诊断方法,等流量容积
20730,诊断方法,摸空征
20731,诊断方法,心音图检查
20732,诊断方法,压胸试验　　
20733,诊断方法,大生化检查
20734,诊断方法,卡普兰交点检查
20735,诊断方法,皮肤试验
20736,诊断方法,抗甲状腺过氧化物酶抗体
20737,诊断方法,α2-妊娠相关蛋白
20738,诊断方法,每分钟肺泡通气量（VA）
20739,诊断方法,迟发性皮肤变态反应
20740,诊断方法,图形觉
20741,诊断方法,肿瘤相关抗原
20742,诊断方法,尿汞（Hg）
20743,诊断方法,性激素结合蛋白
20744,诊断方法,抗溶血性链球菌“O”试验
20745,诊断方法,蠕形螨检查
20746,诊断方法,血清脂肪酶
20747,诊断方法,肿瘤声学造影
20748,诊断方法,颅骨透照试验
20749,诊断方法,脑脊液蛋白定量
20750,诊断方法,尿二胆检查
20751,诊断方法,前列腺指检
20752,诊断方法,颈动脉搏动检查
20753,诊断方法,胸腔镜检查
20754,诊断方法,抗凝血酶-Ⅲ
20755,诊断方法,脐血流检查
20756,诊断方法,内生肌酐清除率
20757,诊断方法,内窥镜逆行胰胆管造影（ERCP）
20758,诊断方法,孕尿雌三醇测定（E3）
20759,诊断方法,自身溶血试验及纠正试验
20760,诊断方法,动脉注射颜料对比试验
20761,诊断方法,血管杂音
20762,诊断方法,雌三醇
20763,诊断方法,血涂片
20764,诊断方法,抗淋巴细胞抗体（ALA）
20765,诊断方法,盐水输注试验
20766,诊断方法,脑脊液颜色
20767,诊断方法,粪氯
20768,诊断方法,"维生素C（VitC,Vc）"
20769,诊断方法,尿管型
20770,诊断方法,胸部平片
20771,诊断方法,α2-纤溶酶抑制物活性
20772,诊断方法,肝、胆、脾CT检查
20773,诊断方法,波顿格征
20774,诊断方法,浆膜腔积液蛋白
20775,诊断方法,动态心电图（Holter监测）
20776,诊断方法,运动显像
20777,诊断方法,胎儿镜
20778,诊断方法,深感觉检查
20779,诊断方法,低钠试验
20780,诊断方法,足拍打试验
20781,诊断方法,免疫电泳
20782,诊断方法,超声内镜检查
20783,诊断方法,眼压指测法
20784,诊断方法,尿沉渣红细胞
20785,诊断方法,孕酮撤血试验
20786,诊断方法,远视力检查法
20787,诊断方法,胃粘膜活检
20788,诊断方法,每分钟静息通气量（VE）
20789,诊断方法,脊柱超伸试验
20790,诊断方法,含甲状腺球蛋白免疫复合物（TG-IC）
20791,诊断方法,比塞征
20792,诊断方法,胰岛细胞抗体
20793,诊断方法,禁水加压素试验
20794,诊断方法,溶血试验
20795,诊断方法,足长身高预测法
20796,诊断方法,痰及下呼吸道分泌物标本的细菌学检验
20797,诊断方法,复方碘试验
20798,诊断方法,粪颜色
20799,诊断方法,蓝多耳菲征
20800,诊断方法,颅内多普勒血流图(TCD)
20801,诊断方法,"尿钙(Ca2+,Ca)"
20802,诊断方法,阴囊显象
20803,诊断方法,尿失禁诱发试验
20804,诊断方法,膀胱颈抬高试验
20805,诊断方法,T淋巴细胞亚群
20806,诊断方法,棉签试验
20807,诊断方法,军团菌血清学试验
20808,诊断方法,普鲁卡因皮内试验
20809,诊断方法,断层显像
20810,诊断方法,抗甲状腺过氧化物酶自身抗体
20811,诊断方法,抗骨骼肌抗体
20812,诊断方法,"结合胆红素(SDB,DBIL)"
20813,诊断方法,"反三碘甲状腺原氨酸(γT3,反T3)"
20814,诊断方法,HBsAg免疫复合物
20815,诊断方法,中间细胞(MID)
20816,诊断方法,共济失调的检查
20817,诊断方法,跟骨叩击试验
20818,诊断方法,抗热休克蛋白-60抗体
20819,诊断方法,阴道分泌物涂片检查
20820,诊断方法,载脂蛋白CⅠ
20821,诊断方法,胃肠型和蠕动波
20822,诊断方法,链霉素皮内试验
20823,诊断方法,血清α-L-岩藻糖苷酶
20824,诊断方法,呼吸道合胞病毒抗体
20825,诊断方法,涂片
20826,诊断方法,内科检查
20827,诊断方法,吞噬鸡红细胞功能试验
20828,诊断方法,放射性核素肾图
20829,诊断方法,血清补体C1q
20830,诊断方法,妇科超声检查
20831,诊断方法,"尿含铁血黄素(HS,Hd)"
20832,诊断方法,细菌的鉴定
20833,诊断方法,脑脊液非蛋白氮
20834,诊断方法,乙醚放散试验
20835,诊断方法,脂蛋白脂肪酶
20836,诊断方法,尿红细胞位相
20837,诊断方法,磁共振波谱分析
20838,诊断方法,抗核仁抗体
20839,诊断方法,耳廓检查
20840,诊断方法,肺阻抗血流图
20841,诊断方法,血糖
20842,诊断方法,尿白蛋白清除率
20843,诊断方法,鼻咽部MRI检查
20844,诊断方法,动脉通畅性试验
20845,诊断方法,尿肌酸
20846,诊断方法,血吸虫皮内试验
20847,诊断方法,尿钙
20848,诊断方法,肺通气量
20849,诊断方法,胃蛋白酶测定
20850,诊断方法,肾脏叩诊
20851,诊断方法,"血清钠（Na+,Na）"
20852,诊断方法,眼压
20853,诊断方法,环磷酸鸟苷
20854,诊断方法,血清血管紧张素I转化酶活性
20855,诊断方法,血清脂蛋X
20856,诊断方法,精液检查
20857,诊断方法,皮肤弹性检查
20858,诊断方法,视神经检查
20859,诊断方法,丙氨酸
20860,诊断方法,血小板计数（PLT）
20861,诊断方法,输卵管通气试验
20862,诊断方法,静脉肾盂造影（IVP）
20863,诊断方法,涎腺超声检查
20864,诊断方法,毛发
20865,诊断方法,快速血浆反应素环状卡片实验
20866,诊断方法,血清卵磷脂-胆固醇酰基转移酶
20867,诊断方法,胰蛋白酶
20868,诊断方法,纤维鼻咽镜
20869,诊断方法,痰液中柯什曼螺旋体
20870,诊断方法,举一手试验
20871,诊断方法,脑脊液镁
20872,诊断方法,纤溶酶原
20873,诊断方法,蛋白质类肿瘤标志物检测
20874,诊断方法,胰癌胚抗原（POA）
20875,诊断方法,唾液睾酮
20876,诊断方法,胰岛素胃酸分泌量
20877,诊断方法,骨骼触诊
20878,诊断方法,乙型肝炎表面抗原
20879,诊断方法,尿卜琳及其前体
20880,诊断方法,细菌的CAMP试验
20881,诊断方法,颅底片
20882,诊断方法,尿微量清蛋白
20883,诊断方法,结核杆菌血清学检查（anti-TB）
20884,诊断方法,溶菌酶
20885,诊断方法,淋巴细胞转化率
20886,诊断方法,尿道功能检查
20887,诊断方法,输尿管超声检查
20888,诊断方法,暗适应曲线
20889,诊断方法,枫糖尿症筛查
20890,诊断方法,抗双链脱氧核糖核酸抗体（dsDNA）
20891,诊断方法,酶联免疫吸附试验
20892,诊断方法,血清游离脂肪酸
20893,诊断方法,赖氨酸
20894,诊断方法,粪糜蛋白酶
20895,诊断方法,血清白蛋白与球蛋白比值（A/G）
20896,诊断方法,腹部MRI检查
