诊断方法:ID,:LABEL,name
20897,诊断方法,鼻部检查
20898,诊断方法,尿量
20899,诊断方法,抗球蛋白试验（Coombs试验）
20900,诊断方法,选择性蛋白尿指数
20901,诊断方法,斯比德试验
20902,诊断方法,血清黏度（SV）
20903,诊断方法,血清尿素
20904,诊断方法,肾上腺髓质显像
20905,诊断方法,"cd55,cd59检测"
20906,诊断方法,抗血小板抗体（APA）
20907,诊断方法,血清β―羟基丁酸测定
20908,诊断方法,尿脂肪
20909,诊断方法,卵巢检查
20910,诊断方法,宫颈妇科常规检查
20911,诊断方法,先令氏指数
20912,诊断方法,前列腺液培养
20913,诊断方法,血清酪氨酸
20914,诊断方法,吞噬白色念珠菌功能试验
20915,诊断方法,呼吸道粘液-纤毛清除功能测定
20916,诊断方法,体层摄影
20917,诊断方法,脑脊液胆红素
20918,诊断方法,热盐水试验
20919,诊断方法,尿维生素B2
20920,诊断方法,眼外部检查
20921,诊断方法,梅毒定性试验
20922,诊断方法,全血锰
20923,诊断方法,中剂量地塞米松抑制试验
20924,诊断方法,胃液尿素测定
20925,诊断方法,血清运铁蛋白（Tf）
20926,诊断方法,积液纤维结合蛋白
20927,诊断方法,儿童五官科检查
20928,诊断方法,血清支链氨基酸/芳香族氨基酸比值
20929,诊断方法,呼气高峰流量（PEFR）
20930,诊断方法,SW阴茎超声血流检测
20931,诊断方法,排卵预测试纸
20932,诊断方法,尿儿茶酚胺（CA）
20933,诊断方法,阴茎动脉血压
20934,诊断方法,结核杆菌基因检测（PCR）
20935,诊断方法,血红蛋白溶解度
20936,诊断方法,靛氰绿潴留试验
20937,诊断方法,产科B超
20938,诊断方法,骨髓各系细胞形态学检查
20939,诊断方法,血清金
20940,诊断方法,纤维蛋白降解产物
20941,诊断方法,尿酚红排泄试验(PSP)
20942,诊断方法,β-N-乙酰氨基葡萄糖苷酶
20943,诊断方法,细胞膜表面免疫球蛋白测定
20944,诊断方法,血清补体C3
20945,诊断方法,尿胆汁酸
20946,诊断方法,羊水白细胞
20947,诊断方法,平衡法放射性核素心血管造影(ERNA)
20948,诊断方法,"总胆红素（TBIL,STB）"
20949,诊断方法,腹部皮肤检查
20950,诊断方法,羊水颜色
20951,诊断方法,淋巴显像
20952,诊断方法,俯卧伸髋试验
20953,诊断方法,尿去甲肾上腺素（NNM）
20954,诊断方法,腰背部麻醉试验
20955,诊断方法,糖链抗原15-3
20956,诊断方法,脑脊液乳酸
20957,诊断方法,乙型肝炎病毒表面抗原（HBsAg）
20958,诊断方法,瞳孔计
20959,诊断方法,血清补体C6含量
20960,诊断方法,石胆酸
20961,诊断方法,反映肝脏排泄功能的试验
20962,诊断方法,椎间孔挤压试验
20963,诊断方法,轮状病毒抗原的检测
20964,诊断方法,异型中性粒细胞
20965,诊断方法,中和试验
20966,诊断方法,脑脊液载脂蛋白A1，B100，CⅡ，CⅢ，E
20967,诊断方法,脑脊液氨基酸
20968,诊断方法,乙肝病毒学指标
20969,诊断方法,血清硒(Se)
20970,诊断方法,阴道肿块
20971,诊断方法,痰液中寄生虫和虫卵
20972,诊断方法,苏丹黑B染色
20973,诊断方法,婴幼儿股动脉搏动检查
20974,诊断方法,结肠驱气试验
20975,诊断方法,尿血红蛋白（uHB）
20976,诊断方法,胰泌素
20977,诊断方法,组胺吸入试验
20978,诊断方法,尿谷氨酰转肽酶(UGGT)
20979,诊断方法,促皮质素释放激素（CRH）兴奋试验
20980,诊断方法,抗肌球蛋白抗体
20981,诊断方法,乙型肝炎病毒抗-前S2抗体
20982,诊断方法,带绦虫孕节检查法
20983,诊断方法,氯化铵负荷试验
20984,诊断方法,肱三头肌反射
20985,诊断方法,尿17-羟皮质类固醇
20986,诊断方法,午夜一片法地塞米松抑制试验
20987,诊断方法,脑脊液囊虫病间接血球凝集试验
20988,诊断方法,苷-胆酸
20989,诊断方法,甲型肝炎抗体
20990,诊断方法,脑血流显像
20991,诊断方法,阿米巴原虫抗原和抗体
20992,诊断方法,风湿病化验检查项目
20993,诊断方法,血清铁蛋白
20994,诊断方法,红细胞生成素
20995,诊断方法,脓汁和创伤感染标本细菌学检查
20996,诊断方法,尿对羟苯丙酮酸
20997,诊断方法,尿乙酰乙酸
20998,诊断方法,反映肝脏贮备功能的试验
20999,诊断方法,红细胞磷丙糖异构酶
21000,诊断方法,血栓调节蛋白活性
21001,诊断方法,磁共振平扫
21002,诊断方法,舍莫尔试验
21003,诊断方法,环卵沉淀试验
21004,诊断方法,动脉血酮体比测定
21005,诊断方法,甲胎蛋白变异体（AFPV）
21006,诊断方法,阴道镜检查
21007,诊断方法,α-羟丁酸脱氢酶
21008,诊断方法,偏振光显微镜检查
21009,诊断方法,真菌培养检查
21010,诊断方法,产科检查
21011,诊断方法,尿胱氨酸
21012,诊断方法,双链酶试验
21013,诊断方法,血小板钙流测定
21014,诊断方法,棒状小体
21015,诊断方法,上肢动脉功能试验
21016,诊断方法,卧立试验
21017,诊断方法,血液及骨髓细菌培养
21018,诊断方法,神经系统检查
21019,诊断方法,糖尿病类尿常规
21020,诊断方法,拇外翻检测
21021,诊断方法,关节镜检查
21022,诊断方法,腮腺炎病毒抗体
21023,诊断方法,体外异种授精实验
21024,诊断方法,脑脊液内皮素
21025,诊断方法,胎甲球（a-FA/AFP)
21026,诊断方法,威廉征
21027,诊断方法,血清补体C4
21028,诊断方法,阴茎血流指数
21029,诊断方法,梅毒血清试验
21030,诊断方法,血清甲状腺素
21031,诊断方法,"维生素E（VitE,VE）"
21032,诊断方法,逆行胰胆管造影（ERCP）
21033,诊断方法,流感病毒抗体
21034,诊断方法,眼球和眼眶的超声检查
21035,诊断方法,骨碱性磷酸酶
21036,诊断方法,外耳检查
21037,诊断方法,64排螺旋CT检查
21038,诊断方法,骨髓细菌培养
21039,诊断方法,异形淋巴细胞
21040,诊断方法,血吸虫胶乳凝集试验
21041,诊断方法,阴道寄生虫检验
21042,诊断方法,乳突CT检查
21043,诊断方法,尿谷氨酰胺
21044,诊断方法,尿隐血
21045,诊断方法,睾丸检查
21046,诊断方法,反应时
21047,诊断方法,不加热血清反应素实验
21048,诊断方法,胃液蛋白酶
21049,诊断方法,浊度
21050,诊断方法,吲哚试验
21051,诊断方法,骨与关节MRI检查
21052,诊断方法,胸廓挤压征
21053,诊断方法,基因诊断技术检测梅毒螺旋体
21054,诊断方法,血脂检查
21055,诊断方法,视觉诱发电位
21056,诊断方法,间碘苄胍γ-闪烁照相
21057,诊断方法,沙眼衣原体
21058,诊断方法,血管视诊
21059,诊断方法,优球蛋白的溶解时间
21060,诊断方法,脑脊液β2-微球蛋白
21061,诊断方法,搔刮试验
21062,诊断方法,胃肠道显像
21063,诊断方法,痢疾杆菌检测
21064,诊断方法,瞳孔反射
21065,诊断方法,华氏反应
21066,诊断方法,高峰胃酸分泌量
21067,诊断方法,雌激素
21068,诊断方法,运动觉
21069,诊断方法,低密度脂蛋白-胆固醇
21070,诊断方法,大隐静脉瓣膜功能试验
21071,诊断方法,阴茎海绵体造影
21072,诊断方法,特伦德伦伯格试验
21073,诊断方法,"脂蛋白电泳(SLE,LPE,LE)"
21074,诊断方法,镰形红细胞
21075,诊断方法,精子爬高试验
21076,诊断方法,优生四项检查
21077,诊断方法,中耳
21078,诊断方法,蝰蛇毒时间
21079,诊断方法,嗜中性分叶核粒细胞数
21080,诊断方法,甲状腺吸碘试验
21081,诊断方法,格哈德征
21082,诊断方法,血清补体C3裂解产物
21083,诊断方法,被动转移试验
21084,诊断方法,小肠镜检查
21085,诊断方法,骨盆测量
21086,诊断方法,抗庚型肝炎病毒E2抗体
21087,诊断方法,钙激发试验
21088,诊断方法,Ⅱ级产前超声检查
21089,诊断方法,Y染色质
21090,诊断方法,卵泡检测
21091,诊断方法,肺活量（VC）
21092,诊断方法,肿瘤放射免疫显像（RII）
21093,诊断方法,乳糜微粒
21094,诊断方法,羊水结晶检查
21095,诊断方法,4-胫脯氨酸
21096,诊断方法,胃液胃癌相关抗原
21097,诊断方法,蹲下试验
21098,诊断方法,血管紧张素Ⅰ
21099,诊断方法,脑脊液猪囊虫抗体
21100,诊断方法,肾小球滤过分数
21101,诊断方法,粪胆原
21102,诊断方法,红细胞渗透脆性试验（ROFT）
21103,诊断方法,“胎儿颈部透明带”的筛检
21104,诊断方法,椎板间隙显微内窥镜
21105,诊断方法,耳、鼻、咽拭子细菌培养
21106,诊断方法,β-促黑素细胞激素
21107,诊断方法,莱切曼试验
21108,诊断方法,巨噬细胞移动抑制试验
21109,诊断方法,角膜映光法
21110,诊断方法,葡萄糖耐量试验
21111,诊断方法,前列腺酸性磷酸酶（PAP）
21112,诊断方法,羊水细菌检查
21113,诊断方法,电子皮镜
21114,诊断方法,胃液颜色
21115,诊断方法,抗庚型肝炎病毒IgG抗体
21116,诊断方法,胆道运动功能检测
21117,诊断方法,维生素C
21118,诊断方法,经胸壁针刺肺活检
21119,诊断方法,膝关节分离试验
21120,诊断方法,肺显像
21121,诊断方法,副鼻窦造影
21122,诊断方法,抗肝细胞膜特异性脂蛋白抗体（ALSP）
21123,诊断方法,抗组织相容性抗原-DR抗体
21124,诊断方法,纵隔镜检查
21125,诊断方法,虱检查
21126,诊断方法,FM-100色彩试验
21127,诊断方法,尺压试验
21128,诊断方法,脱落细胞检查
21129,诊断方法,蝰蛇毒复钙时间
21130,诊断方法,尿肌酐（Ucr）
21131,诊断方法,血清谷草转氨酶
21132,诊断方法,蝶鞍侧位片
21133,诊断方法,抗胰岛素受体抗体
21134,诊断方法,前列腺液细胞
21135,诊断方法,七叶苷水解试验
21136,诊断方法,血浆醛固酮
21137,诊断方法,胆汁溶菌试验
21138,诊断方法,普鲁卡因过敏试验
21139,诊断方法,阴道毛滴虫检查
21140,诊断方法,泪液分泌试验
21141,诊断方法,血液丙酮酸
21142,诊断方法,地塞米松抑制醛固酮试验
21143,诊断方法,血浆蛋白S测定
21144,诊断方法,放射性核素脑血管显像
21145,诊断方法,脑脊液游离型髓鞘碱性蛋白抗体
21146,诊断方法,血池显像
21147,诊断方法,子母胰管镜检查
21148,诊断方法,戈登征
21149,诊断方法,胸部B超
21150,诊断方法,安体舒通试验
21151,诊断方法,半蹲试验
21152,诊断方法,循环红细胞量
21153,诊断方法,屈拇握拳试验
21154,诊断方法,中心静脉压测定（CVP）
21155,诊断方法,粪脂肪定量
21156,诊断方法,甲状腺激素抑制显像
21157,诊断方法,血液半乳糖
21158,诊断方法,隐球菌病胶乳凝集试验
21159,诊断方法,血清甲胎蛋白(AFP)
21160,诊断方法,绒毛膜取样术
21161,诊断方法,动脉血氧含量（CaO2）
21162,诊断方法,血清铁
21163,诊断方法,屈肌紧张试验
21164,诊断方法,弓形虫抗体
21165,诊断方法,羟脯氨酸
21166,诊断方法,放射免疫显象
21167,诊断方法,丁型肝炎抗原
21168,诊断方法,乳房摄片
21169,诊断方法,抗磷脂抗体
21170,诊断方法,颈静脉压检查
21171,诊断方法,Schfrmer氏试验
21172,诊断方法,血液尿素氮与肌酐比值
21173,诊断方法,氨基酸测定
21174,诊断方法,尿酸碱度（pH）
21175,诊断方法,泪腺检查法
21176,诊断方法,正电子发射计算机断层扫描(PET)
21177,诊断方法,纤维胃镜检查
21178,诊断方法,闭目行走试验
21179,诊断方法,超级影像
21180,诊断方法,癌抗原125（CA125）
21181,诊断方法,载脂蛋白B（ApoB）
21182,诊断方法,肿瘤神经多肽受体显像
21183,诊断方法,脑脊液(Kahn)氏沉淀试验
21184,诊断方法,A型超声检查
21185,诊断方法,内镜检查
21186,诊断方法,干(硒)板静电摄影
21187,诊断方法,间接免疫荧光试验
21188,诊断方法,白细胞介素5（iL-5）
21189,诊断方法,尿液分析
21190,诊断方法,角膜染色法
21191,诊断方法,气道阻力(R)
21192,诊断方法,挤压泪囊试验
21193,诊断方法,尿透明度
21194,诊断方法,骨骼叩诊
21195,诊断方法,缓冲碱(BB)
21196,诊断方法,血清化学检查
21197,诊断方法,浮髌试验
21198,诊断方法,小指对掌肌肌力试验
21199,诊断方法,小肠造影
21200,诊断方法,抗幽门杆菌IgG抗体
21201,诊断方法,精子活动力检查
21202,诊断方法,滤过钠排泄分数ＦＥＮa
21203,诊断方法,膀胱触诊
21204,诊断方法,胰高血糖素
21205,诊断方法,血清补体C4含量测定
21206,诊断方法,臂丛牵拉试验
21207,诊断方法,孕酮
21208,诊断方法,坐位体前屈测试
21209,诊断方法,胎方位
21210,诊断方法,步态分析
21211,诊断方法,尿妊娠胶乳凝集抑制试验
21212,诊断方法,颅脑MRI检查
21213,诊断方法,颈项强直
21214,诊断方法,尿液细菌培养
21215,诊断方法,体脂肪率
21216,诊断方法,游离肝素时间
21217,诊断方法,脑代谢显像
21218,诊断方法,抗Sa抗体
21219,诊断方法,可提取性核抗原（ENA）
21220,诊断方法,心肺功能运动试验（CPET）
21221,诊断方法,眼科检查
21222,诊断方法,鼻泪管内镜
21223,诊断方法,脉搏波速度
21224,诊断方法,痰液中晶体
21225,诊断方法,碎裂红细胞
21226,诊断方法,三碘甲状腺原氨酸（T3）
21227,诊断方法,高钠试验
21228,诊断方法,脑功能成像
21229,诊断方法,胺试验
21230,诊断方法,高密度脂蛋白胆固醇
21231,诊断方法,钼靶摄影检查
21232,诊断方法,缓冲液
21233,诊断方法,肺容积
21234,诊断方法,血清溶菌酶（LYSO）
21235,诊断方法,子宫与附件肿块
21236,诊断方法,淋球菌抗体检测
21237,诊断方法,细菌形态学检查方法
21238,诊断方法,双色法试验
21239,诊断方法,等渗盐水低压灌肠试验
21240,诊断方法,雌激素撤血试验
21241,诊断方法,十二指肠引流一般性状检查
21242,诊断方法,羊水卵磷脂/鞘磷脂比值（L/S）
21243,诊断方法,男性生殖内分泌检查
21244,诊断方法,前足挤压试验
21245,诊断方法,血红蛋白浓度（HGB）
21246,诊断方法,粪便钙
21247,诊断方法,可溶性转铁蛋白受体测定
21248,诊断方法,握力体重指数
21249,诊断方法,尿肌红蛋白
21250,诊断方法,鳞状上皮细胞癌抗原
21251,诊断方法,经皮经肝胆道造影术
21252,诊断方法,椎管内注射标记物法
21253,诊断方法,腕三角软骨挤压试验
21254,诊断方法,血清尿酸
21255,诊断方法,颞动脉活检
21256,诊断方法,咽鼓管检查法
21257,诊断方法,羊水尿酸
21258,诊断方法,唾液分泌型免疫球蛋白
21259,诊断方法,肘直线检查
21260,诊断方法,血清甘氨酰脯氨酰-二肽氨基肽酶（GPDA）
21261,诊断方法,颅脑CT检查
21262,诊断方法,乳腺检查
21263,诊断方法,肝显像
21264,诊断方法,抗乙型脑炎病毒抗体（EPBV-AB)
21265,诊断方法,婴儿智力测试
21266,诊断方法,水负荷ADH抑制试验
21267,诊断方法,阴茎动脉血压/臂动脉血压
21268,诊断方法,经皮肾镜检查
21269,诊断方法,直伸运动试验
21270,诊断方法,谷氨酸脱氢酶
21271,诊断方法,促甲状腺激素受体抗体
21272,诊断方法,精子活动率
21273,诊断方法,"血管性血友病因子抗原（vWF:,Ag）"
21274,诊断方法,电测听
21275,诊断方法,胃超声检查
21276,诊断方法,尿液N-乙酰-β-D-氨基葡萄糖苷酶（UNAG）
21277,诊断方法,D-二聚体
21278,诊断方法,尿液病原体检查
21279,诊断方法,必需微量元素检测
21280,诊断方法,肌钙蛋白
21281,诊断方法,X线头影测量
21282,诊断方法,精氨酰琥珀酸裂解酶
21283,诊断方法,尿淀粉酶
21284,诊断方法,乳房自检
21285,诊断方法,早孕检查
21286,诊断方法,尿酮体试验
21287,诊断方法,血清肌酸激酶同工酶
21288,诊断方法,兴奋剂尿检
21289,诊断方法,腹壁紧张度
21290,诊断方法,肝大小
21291,诊断方法,丙型肝炎RNA
21292,诊断方法,鼻嗅觉功能检查
21293,诊断方法,心排血量(CO)
21294,诊断方法,游离蛋白S测定
21295,诊断方法,肾小球滤过率（GFR）
21296,诊断方法,淘虫检查法
21297,诊断方法,对比敏感度(CSF)检查
21298,诊断方法,脑脊液一般性状检查
21299,诊断方法,"血清总蛋白（TP,TP0）"
21300,诊断方法,冠状动脉造影
21301,诊断方法,位置觉
21302,诊断方法,心血管造影
21303,诊断方法,前列腺特异性抗原
21304,诊断方法,不随意运动检查
21305,诊断方法,嗜中性杆状粒细胞数
21306,诊断方法,神经系统核医学检查
21307,诊断方法,免疫球蛋白轻链
21308,诊断方法,循环血浆量
21309,诊断方法,半胱氨酸尿症筛查
21310,诊断方法,抗血小板膜糖蛋白自身抗体
21311,诊断方法,乳头溢液检查
21312,诊断方法,前列腺液病原体
21313,诊断方法,蝰蛇毒磷脂凝固时间
21314,诊断方法,听力图
21315,诊断方法,抗肝肾微粒体抗体测定（LKM）
21316,诊断方法,亚健康人群体检
21317,诊断方法,阿利新蓝染色
21318,诊断方法,变性球蛋白(Heinz)小体生成试验
21319,诊断方法,骨骼视诊
21320,诊断方法,肺炎支原体寒冷凝集试验
21321,诊断方法,羊水量
21322,诊断方法,蛋白质浓度测定
21323,诊断方法,嗜异性凝集试验
21324,诊断方法,宫颈检查
21325,诊断方法,C3肾炎因子(C3Nef)
21326,诊断方法,生长激素激发试验
21327,诊断方法,血小板活化因子
21328,诊断方法,唾液富酪蛋白
21329,诊断方法,粪中脂肪
21330,诊断方法,核磁共振成像(MRI)
21331,诊断方法,血清纤维结合蛋白
21332,诊断方法,尿δ-氨基-γ-酮基戊酸
21333,诊断方法,抗SS-A(Ro)抗体
21334,诊断方法,钩蚴培养法
21335,诊断方法,抗心磷脂抗体
21336,诊断方法,层粘连蛋白
21337,诊断方法,"纤维蛋白原（Fg,FIB）"
21338,诊断方法,红细胞染色质小体
21339,诊断方法,内听道片
21340,诊断方法,抗链球菌壁多糖抗体
21341,诊断方法,旋转试验
21342,诊断方法,抗戊型肝炎病毒IgG抗体
21343,诊断方法,体位变换试验
21344,诊断方法,β葡萄糖醛酸苷酶
21345,诊断方法,血锑
21346,诊断方法,手畸形检查
21347,诊断方法,髋关节弹响试验
21348,诊断方法,口形红细胞
21349,诊断方法,泪液电解质
21350,诊断方法,盖斯兰试验
21351,诊断方法,气管吸引术
21352,诊断方法,尿维生素C
21353,诊断方法,痰液性状
21354,诊断方法,双链酶皮内试验
21355,诊断方法,无痛内视镜检查
21356,诊断方法,耳蜗电图
21357,诊断方法,腰部活动度
21358,诊断方法,抗精子抗体
21359,诊断方法,直接胆红素
21360,诊断方法,血红素结合蛋白
21361,诊断方法,血栓弹力图
21362,诊断方法,玻片压诊法
21363,诊断方法,肾图检查
21364,诊断方法,内皮素
21365,诊断方法,糖链抗原125
21366,诊断方法,Hb-F碱变性试验
21367,诊断方法,甲苯胺蓝纠正试验
21368,诊断方法,瞳孔外观
21369,诊断方法,皮肤斑贴实验
21370,诊断方法,镫骨活动试验
21371,诊断方法,骨髓粒细胞与有核红细胞比值（M/E）
21372,诊断方法,脉冲震荡肺功能（IOS）
21373,诊断方法,左肾静脉“胡桃夹”综合征检查
21374,诊断方法,维生素D（VitD）
21375,诊断方法,糖化血清蛋白（GSP）
21376,诊断方法,角膜显微镜
21377,诊断方法,胆道系统特殊检查和护理
21378,诊断方法,卡托普利试验
21379,诊断方法,硫酸锌浊度试验
21380,诊断方法,尿含铁血黄素定性试验
21381,诊断方法,血清α1-酸性糖蛋白（α1-AG）
21382,诊断方法,肿瘤标志物检测
21383,诊断方法,梅毒螺旋体明胶凝集试验
21384,诊断方法,单核细胞计数(MONO)
21385,诊断方法,惟一氮源试验
21386,诊断方法,巩膜硬度
21387,诊断方法,"肺内分流量（Qsp,Qs/Qt）"
21388,诊断方法,老年人体检
21389,诊断方法,禁水试验
21390,诊断方法,Schiφtz氏压陷眼压计测量法
21391,诊断方法,泌尿感染类尿常规
21392,诊断方法,Rerth试验
21393,诊断方法,脉波
21394,诊断方法,眼功能检查
21395,诊断方法,液晶热图
21396,诊断方法,重振试验
21397,诊断方法,尿稀释试验
21398,诊断方法,凯洛格-斯皮德试验
21399,诊断方法,血清黏度
21400,诊断方法,胸部MRI
21401,诊断方法,骨髓浆细胞系统
21402,诊断方法,全身显像
21403,诊断方法,眼标本的细菌学检查
21404,诊断方法,多普勒小儿血压检测
21405,诊断方法,尿中寄生虫检查
21406,诊断方法,唾液白蛋白
21407,诊断方法,身高测试
21408,诊断方法,屈光检查
21409,诊断方法,腹部CT
21410,诊断方法,TCT检查
21411,诊断方法,皮内试验
21412,诊断方法,病理反射检查
21413,诊断方法,男科计算器体层扫描 (CT)
21414,诊断方法,肛门反射
21415,诊断方法,肿瘤VIP受体显像
21416,诊断方法,奥本汉姆征
21417,诊断方法,闭眼单脚站立
21418,诊断方法,眼球表膜检查
21419,诊断方法,角质蛋白19片段(CYFRA21-1)
21420,诊断方法,上消化道造影
21421,诊断方法,超氧化物岐化酶
21422,诊断方法,胰腺肿瘤标记（CA 19-9）
21423,诊断方法,粪酸碱度
21424,诊断方法,异丙醇试验
21425,诊断方法,β-脂蛋白定量
21426,诊断方法,彻照法检查
21427,诊断方法,肺通气显像
21428,诊断方法,吞咽试验
21429,诊断方法,酸化甘油溶血试验
21430,诊断方法,抗红细胞抗体
21431,诊断方法,胆囊超声波检查
21432,诊断方法,闭目难立征
21433,诊断方法,孕酮(P)
21434,诊断方法,冷凝集试验
21435,诊断方法,盆腔CT检查
21436,诊断方法,胎儿畸形筛查
21437,诊断方法,脑脊液无机磷
21438,诊断方法,寄生虫检查的定量透明法
21439,诊断方法,双氢睾酮
21440,诊断方法,妊娠周数的判断
21441,诊断方法,游离甲状腺素（FT4）
21442,诊断方法,谷酰氨检测
21443,诊断方法,胸腔积液检查
21444,诊断方法,肺和胸膜视诊
21445,诊断方法,白细胞计数（WBC）
21446,诊断方法,胃液总量
21447,诊断方法,最大胃酸分泌量测定（MAO）
21448,诊断方法,丁醇提取碘（BEI）
21449,诊断方法,红细胞寿命
21450,诊断方法,支气管镜检查
21451,诊断方法,瘘管试验
21452,诊断方法,生长激素
21453,诊断方法,腹腔镜
21454,诊断方法,散瞳验光
21455,诊断方法,口服法小肠造影
21456,诊断方法,前房的一般检查
21457,诊断方法,血管紧张素Ⅱ
21458,诊断方法,肾病类尿常规
21459,诊断方法,尿沉渣12小时计数
21460,诊断方法,精液柠檬酸
21461,诊断方法,胰岛素抗体
